Wavelength [nm],Refractive Index (Re),Refractive Index (Im)
646.407980182993,3.96035604964092,0.0958593097124867
646.901312268309,3.95876323252599,0.0958342788725267
647.394644353625,3.95716980950858,0.0958190246186533
647.887976438942,3.95557570824739,0.095813500443091
648.381308524258,3.95398085640113,0.0958176598380642
648.874640609574,3.95238518162849,0.0958314562957972
649.36797269489,3.95078861158816,0.0958548433085146
649.861304780206,3.94919107393884,0.0958877743684407
650.354636865522,3.94759249633923,0.0959301888361614
650.847968950838,3.94599280644803,0.0959801483441889
651.341301036154,3.94439193192394,0.0960319737699112
651.83463312147,3.94278980042565,0.0960795427962098
652.327965206786,3.94118633961185,0.096116733105966
652.821297292102,3.93958147714126,0.0961374223820612
653.314629377418,3.93797514067256,0.0961354883073768
653.807961462735,3.93636725786445,0.0961048085647941
654.301293548051,3.93475775637563,0.0960392608371946
654.794625633367,3.93314656386479,0.0959327228074595
655.287957718683,3.93153360799064,0.0957795215208085
655.781289803999,3.92991881641187,0.0955764399550022
656.274621889315,3.92830211678718,0.0953210959024893
656.767953974631,3.92668343677526,0.0950111078451397
657.261286059947,3.92506270352324,0.0946440942648229
657.754618145263,3.92343976943552,0.0942176736434087
658.247950230579,3.92181433427733,0.0937294644627668
658.741282315895,3.92018607918594,0.0931770852047669
659.234614401212,3.91855468529856,0.0925581543512784
659.727946486528,3.91691983375247,0.0918702903841716
660.221278571844,3.91528120568489,0.0911131283872649
660.71461065716,3.91363848223306,0.0902962749796828
661.207942742476,3.91199134453424,0.0894324133474011
661.701274827792,3.91033947372567,0.0885342275552369
662.194606913108,3.90868255094459,0.087614401668007
662.687938998424,3.90702025732824,0.0866856197505281
663.18127108374,3.90535227401387,0.0857605658676168
663.674603169057,3.90367828213872,0.0848519240840905
664.167935254373,3.90199796284004,0.0839723784647657
664.661267339689,3.90031099725506,0.0831345860270139
665.154599425005,3.89861706652104,0.082350774648989
665.647931510321,3.89691585177521,0.081632828898799
666.141263595637,3.89520703415482,0.0809926237313366
666.634595680953,3.89349029479711,0.0804420341014944
667.127927766269,3.89176531483934,0.0799929349641652
667.621259851585,3.89003177541873,0.0796572012742416
668.114591936901,3.88828935767253,0.0794467079866164
668.607924022218,3.88653774273799,0.0793733300561824
669.101256107534,3.88477661175236,0.0794489424378321
669.59458819285,3.88300564585287,0.0796835837729022
670.087920278166,3.88122452617676,0.0800617072632533
670.581252363482,3.87943293386129,0.0805489949578977
671.074584448798,3.8776305500437,0.081110696559139
671.567916534114,3.87581705586122,0.0817120617692809
672.06124861943,3.8739921324511,0.0823183402906263
672.554580704746,3.8721554609506,0.0828947818254792
673.047912790062,3.87030696742643,0.0834066360761428
