wavelength,tx,ty
626.3783129643679,0.6745301467796165,0.7085348880747446
626.8397817859036,0.676502521533268,0.7098278592424266
627.3012506074393,0.6784322594863113,0.7111042497187432
627.7627194289751,0.6803199916610869,0.7123626651594448
628.2241882505107,0.6821663490799342,0.7136017112202806
628.6856570720465,0.6839719627651947,0.7148199935570024
629.1471258935821,0.6857374637392072,0.7160161178253588
629.608594715118,0.6874634830243128,0.7171886896811009
630.0700635366536,0.6891506516428507,0.7183363147799782
630.5315323581893,0.6907996006171617,0.7194575987777414
630.9930011797251,0.6924109609695861,0.7205511473301405
631.4544700012608,0.6939853637224634,0.7216155660929255
631.9159388227965,0.6955234398981341,0.7226494607218467
632.3774076443323,0.6970258205189385,0.7236514368726543
632.838876465868,0.6984931366072163,0.7246201002010983
633.3003452874037,0.6999260191853081,0.7255540563629291
633.7618141089395,0.7013250992755536,0.7264519110138965
634.2232829304752,0.7026910079002933,0.7273122698097509
634.6847517520109,0.7040243760818671,0.7281337384062423
635.1462205735467,0.7053258348426152,0.7289149224591212
635.6076893950824,0.7065960152048779,0.7296544276241373
636.0691582166181,0.7078355481909951,0.730350859557041
636.5306270381539,0.7090450648233071,0.7310028239135824
636.9920958596895,0.7102251961241539,0.7316089263495117
637.4535646812253,0.7113765731158759,0.7321677725205791
